NO;BSC;SITE_NAME;CELL_NAME;CELLID;ADDRESS;REGION;TYPE;SITE_ID;DEPARTEMENT;COMMUNE;LONGITUDE;LATITUDE;Azimuth
1261;RNC_2;W-DKR110;W-DKR110-7;608030300111107;Scat Urbam;Dakar;WCDMA;1110;Dakar;Grand Yoff;-17,4557;14,736;80
1262;RNC_2;W-DKR110;W-DKR110-8;608030300111108;Scat Urbam;Dakar;WCDMA;1110;Dakar;Grand Yoff;-17,4557;14,736;160
1263;RNC_2;W-DKR110;W-DKR110-9;608030300111109;Scat Urbam;Dakar;WCDMA;1110;Dakar;Grand Yoff;-17,4557;14,736;340
1264;DAKAR BSC;D-DKR111;D-DKR111_1;608030010511111;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;10
1265;DAKAR BSC;D-DKR111;D-DKR111_2;608030010511112;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;140
1266;DAKAR BSC;D-DKR111;D-DKR111_3;608030010511113;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;215
1267;DAKAR BSC;D-DKR111;D-DKR111_4;608030010511114;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;10
1268;DAKAR BSC;D-DKR111;D-DKR111_5;608030010511115;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;140
1269;DAKAR BSC;D-DKR111;D-DKR111_6;608030010511116;P.A unit‚ 17;Dakar;GSM;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;215
1270;RNC_2;W-DKR111;W-DKR111-1;608030300111111;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;10
1271;RNC_2;W-DKR111;W-DKR111-2;608030300111112;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;125
1272;RNC_2;W-DKR111;W-DKR111-3;608030300111113;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;225
1273;RNC_2;W-DKR111;W-DKR111-4;608030300111114;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;10
1274;RNC_2;W-DKR111;W-DKR111-5;608030300111115;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;125
1275;RNC_2;W-DKR111;W-DKR111-6;608030300111116;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;225
1276;RNC_2;W-DKR111;W-DKR111-7;608030300111117;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;10
1277;RNC_2;W-DKR111;W-DKR111-8;608030300111118;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;125
1278;RNC_2;W-DKR111;W-DKR111-9;608030300111119;P.A unit‚ 17;Dakar;WCDMA;1111;Dakar;Parcelles Assainies;-17,436317;14,759658;225
1279;DAKAR NEW BSC;D-DKR112;D-DKR112_1;608030010511121;Golf Nord Fadia;Dakar;GSM;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;0
1280;DAKAR NEW BSC;D-DKR112;D-DKR112_2;608030010511122;Golf Nord Fadia;Dakar;GSM;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;140
1281;DAKAR NEW BSC;D-DKR112;D-DKR112_3;608030010511123;Golf Nord Fadia;Dakar;GSM;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;290
1282;DAKAR NEW BSC;D-DKR112;D-DKR112_4;608030010511124;Golf Nord Fadia;Dakar;GSM;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;0
1283;DAKAR NEW BSC;D-DKR112;D-DKR112_5;608030010511125;Golf Nord Fadia;Dakar;GSM;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;140
1284;RNC_2;W-DKR112;W-DKR112-1;608030300111121;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;10
1285;RNC_2;W-DKR112;W-DKR112-2;608030300111122;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;110
1286;RNC_2;W-DKR112;W-DKR112-3;608030300111123;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;250
1287;RNC_2;W-DKR112;W-DKR112-4;608030300111124;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;10
1288;RNC_2;W-DKR112;W-DKR112-5;608030300111125;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;110
1289;RNC_2;W-DKR112;W-DKR112-6;608030300111126;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;250
1290;RNC_2;W-DKR112;W-DKR112-7;608030300111127;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;10
1291;RNC_2;W-DKR112;W-DKR112-8;608030300111128;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;110
1292;RNC_2;W-DKR112;W-DKR112-9;608030300111129;Golf Nord Fadia;Dakar;WCDMA;1112;Gu‚diawaye;Golf Sud;-17,4199;14,7614;250
1293;DAKAR NEW BSC;D-DKR113;D-DKR113_1;608030010611131;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;70
1294;DAKAR NEW BSC;D-DKR113;D-DKR113_2;608030010611132;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;180
1295;DAKAR NEW BSC;D-DKR113;D-DKR113_3;608030010611133;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;310
1296;DAKAR NEW BSC;D-DKR113;D-DKR113_4;608030010611134;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;70
1297;DAKAR NEW BSC;D-DKR113;D-DKR113_5;608030010611135;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;180
1298;DAKAR NEW BSC;D-DKR113;D-DKR113_6;608030010611136;Camp Thiaroye;Dakar;GSM;1113;Pikine;Thiaroye Gare;-17,3713;14,757;310
1299;RNC_2;W-DKR113;W-DKR113-1;608030300211131;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;80
1300;RNC_2;W-DKR113;W-DKR113-2;608030300211132;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;175
1301;RNC_2;W-DKR113;W-DKR113-3;608030300211133;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;320
1302;RNC_2;W-DKR113;W-DKR113-4;608030300211134;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;80
1303;RNC_2;W-DKR113;W-DKR113-5;608030300211135;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;175
1304;RNC_2;W-DKR113;W-DKR113-6;608030300211136;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;320
1305;RNC_2;W-DKR113;W-DKR113-7;608030300211137;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;80
1306;RNC_2;W-DKR113;W-DKR113-8;608030300211138;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;175
1307;RNC_2;W-DKR113;W-DKR113-9;608030300211139;Camp Thiaroye;Dakar;WCDMA;1113;Pikine;Thiaroye Gare;-17,3713;14,757;320
1308;DAKAR NEW BSC;D-DKR114;D-DKR114_1;608030010611141;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;70
1309;DAKAR NEW BSC;D-DKR114;D-DKR114_2;608030010611142;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;170
1310;DAKAR NEW BSC;D-DKR114;D-DKR114_3;608030010611143;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;300
1311;DAKAR NEW BSC;D-DKR114;D-DKR114_4;608030010611144;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;70
1312;DAKAR NEW BSC;D-DKR114;D-DKR114_5;608030010611145;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;170
1313;DAKAR NEW BSC;D-DKR114;D-DKR114_6;608030010611146;Keur Massar Boune;Dakar;GSM;1114;Pikine;Mbao;-17,333331;14,763262;300
1314;RNC_2;W-DKR114;W-DKR114-1;608030300211141;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;0
1315;RNC_2;W-DKR114;W-DKR114-2;608030300211142;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;120
1316;RNC_2;W-DKR114;W-DKR114-3;608030300211143;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;240
1317;RNC_2;W-DKR114;W-DKR114-4;608030300211144;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;0
1318;RNC_2;W-DKR114;W-DKR114-5;608030300211145;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;120
1319;RNC_2;W-DKR114;W-DKR114-6;608030300211146;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;240
1320;RNC_2;W-DKR114;W-DKR114-7;608030300211147;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;0
1321;RNC_2;W-DKR114;W-DKR114-8;608030300211148;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;120
1322;RNC_2;W-DKR114;W-DKR114-9;608030300211149;Keur Massar Boune;Dakar;WCDMA;1114;Pikine;Mbao;-17,333331;14,763262;240
1323;DAKAR NEW BSC;D-DKR115;D-DKR115_1;608030010211151;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;0
1324;DAKAR NEW BSC;D-DKR115;D-DKR115_2;608030010211152;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;100
1325;DAKAR NEW BSC;D-DKR115;D-DKR115_3;608030010211153;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;300
1326;DAKAR NEW BSC;D-DKR115;D-DKR115_4;608030010211154;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;0
1327;DAKAR NEW BSC;D-DKR115;D-DKR115_5;608030010211155;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;100
1328;DAKAR NEW BSC;D-DKR115;D-DKR115_6;608030010211156;Rufisque Marche;Dakar;GSM;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;300
1329;RNC_2;W-DKR115;W-DKR115-1;608030300211151;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;0
1330;RNC_2;W-DKR115;W-DKR115-2;608030300211152;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;100
1331;RNC_2;W-DKR115;W-DKR115-3;608030300211153;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;300
1332;RNC_2;W-DKR115;W-DKR115-4;608030300211154;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;0
1333;RNC_2;W-DKR115;W-DKR115-5;608030300211155;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;100
1334;RNC_2;W-DKR115;W-DKR115-6;608030300211156;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;300
1335;RNC_2;W-DKR115;W-DKR115-7;608030300211157;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;0
1336;RNC_2;W-DKR115;W-DKR115-8;608030300211158;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;100
1337;RNC_2;W-DKR115;W-DKR115-9;608030300211159;Rufisque Marche;Dakar;WCDMA;1115;Rufisque;Rufisque  Est;-17,275565;14,714389;300
1338;DAKAR BSC;D-DKR116;D-DKR116_1;608030010511161;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;10
1339;DAKAR BSC;D-DKR116;D-DKR116_2;608030010511162;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;135
1340;DAKAR BSC;D-DKR116;D-DKR116_3;608030010511163;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;260
1341;DAKAR BSC;D-DKR116;D-DKR116_4;608030010511164;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;10
1342;DAKAR BSC;D-DKR116;D-DKR116_5;608030010511165;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;135
1343;DAKAR BSC;D-DKR116;D-DKR116_6;608030010511166;Ouest foire CCBM;Dakar;GSM;1116;Dakar;Yoff;-17,4652;14,7475;260
1344;RNC_2;W-DKR116;W-DKR116-1;608030300111161;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;15
1345;RNC_2;W-DKR116;W-DKR116-2;608030300111162;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;140
1346;RNC_2;W-DKR116;W-DKR116-3;608030300111163;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;250
1347;RNC_2;W-DKR116;W-DKR116-4;608030300111164;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;15
1348;RNC_2;W-DKR116;W-DKR116-5;608030300111165;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;140
1349;RNC_2;W-DKR116;W-DKR116-6;608030300111166;Ouest foire CCBM;Dakar;WCDMA;1116;Dakar;Yoff;-17,4652;14,7475;250
1350;DAKAR BSC;D-DKR117;D-DKR117_1;608030010111171;Mermoz Corniche Sea Plazza;Dakar;GSM;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;40
1351;DAKAR BSC;D-DKR117;D-DKR117_2;608030010111172;Mermoz Corniche Sea Plazza;Dakar;GSM;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;175
1352;DAKAR BSC;D-DKR117;D-DKR117_4;608030010111174;Mermoz Corniche Sea Plazza;Dakar;GSM;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;40
1353;RNC_2;W-DKR117;W-DKR117-1;608030300011171;Mermoz Corniche Sea Plazza;Dakar;WCDMA;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;40
1354;RNC_2;W-DKR117;W-DKR117-2;608030300011172;Mermoz Corniche Sea Plazza;Dakar;WCDMA;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;175
1355;RNC_2;W-DKR117;W-DKR117-4;608030300011174;Mermoz Corniche Sea Plazza;Dakar;WCDMA;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;40
1356;RNC_2;W-DKR117;W-DKR117-5;608030300011175;Mermoz Corniche Sea Plazza;Dakar;WCDMA;1117;Dakar;Fann/Point E/ Amitie;-17,47557;14,69294;175
1357;DAKAR BSC;D-DKR118;D-DKR118_1;608030010511181;Ouakam camp gaz;Dakar;GSM;1118;Dakar;Ouakam;-17,50408;14,728488;45
1358;DAKAR BSC;D-DKR118;D-DKR118_2;608030010511182;Ouakam camp gaz;Dakar;GSM;1118;Dakar;Ouakam;-17,50408;14,728488;185
1359;DAKAR BSC;D-DKR118;D-DKR118_3;608030010511183;Ouakam camp gaz;Dakar;GSM;1118;Dakar;Ouakam;-17,50408;14,728488;300
1360;DAKAR BSC;D-DKR118;D-DKR118_4;608030010511184;Ouakam camp gaz;Dakar;GSM;1118;Dakar;Ouakam;-17,50408;14,728488;45
1361;DAKAR BSC;D-DKR118;D-DKR118_5;608030010511185;Ouakam camp gaz;Dakar;GSM;1118;Dakar;Ouakam;-17,50408;14,728488;185
1362;RNC_2;W-DKR118;W-DKR118-1;608030300111181;Ouakam camp gaz;Dakar;WCDMA;1118;Dakar;Ouakam;-17,50408;14,728488;110
1363;RNC_2;W-DKR118;W-DKR118-2;608030300111182;Ouakam camp gaz;Dakar;WCDMA;1118;Dakar;Ouakam;-17,50408;14,728488;200
1364;RNC_2;W-DKR118;W-DKR118-3;608030300111183;Ouakam camp gaz;Dakar;WCDMA;1118;Dakar;Ouakam;-17,50408;14,728488;300
1365;DAKAR NEW BSC;D-DKR119;D-DKR119_1;608030010211191;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;40
1366;DAKAR NEW BSC;D-DKR119;D-DKR119_2;608030010211192;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;140
1367;DAKAR NEW BSC;D-DKR119;D-DKR119_3;608030010211193;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;270
1368;DAKAR NEW BSC;D-DKR119;D-DKR119_4;608030010211194;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;40
1369;DAKAR NEW BSC;D-DKR119;D-DKR119_5;608030010211195;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;140
1370;DAKAR NEW BSC;D-DKR119;D-DKR119_6;608030010211196;keur Mbaye Fall;Dakar;GSM;1119;Pikine;Keur Massar;-17,298795;14,752828;270
1371;RNC_2;W-DKR119;W-DKR119-1;608030300211191;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;40
1372;RNC_2;W-DKR119;W-DKR119-2;608030300211192;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;140
1373;RNC_2;W-DKR119;W-DKR119-3;608030300211193;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;270
1374;RNC_2;W-DKR119;W-DKR119-4;608030300211194;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;40
1375;RNC_2;W-DKR119;W-DKR119-5;608030300211195;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;140
1376;RNC_2;W-DKR119;W-DKR119-6;608030300211196;keur Mbaye Fall;Dakar;WCDMA;1119;Pikine;Keur Massar;-17,298795;14,752828;270
1377;DAKAR NEW BSC;D-DKR120;D-DKR120_1;608030010211201;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;60
1378;DAKAR NEW BSC;D-DKR120;D-DKR120_2;608030010211202;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;160
1379;DAKAR NEW BSC;D-DKR120;D-DKR120_3;608030010211203;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;240
1380;DAKAR NEW BSC;D-DKR120;D-DKR120_4;608030010211204;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;60
1381;DAKAR NEW BSC;D-DKR120;D-DKR120_5;608030010211205;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;160
1382;DAKAR NEW BSC;D-DKR120;D-DKR120_6;608030010211206;Rufisque, cit‚ asecna;Dakar;GSM;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;240
1383;RNC_2;W-DKR120;W-DKR120-1;608030300211201;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;160
1384;RNC_2;W-DKR120;W-DKR120-2;608030300211202;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;240
1385;RNC_2;W-DKR120;W-DKR120-3;608030300211203;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;320
1386;RNC_2;W-DKR120;W-DKR120-4;608030300211204;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;160
1387;RNC_2;W-DKR120;W-DKR120-5;608030300211205;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;240
1388;RNC_2;W-DKR120;W-DKR120-6;608030300211206;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;320
1389;RNC_2;W-DKR120;W-DKR120-7;608030300211207;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;160
1390;RNC_2;W-DKR120;W-DKR120-8;608030300211208;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;240
1391;RNC_2;W-DKR120;W-DKR120-9;608030300211209;Rufisque, cit‚ asecna;Dakar;WCDMA;1120;Rufisque;Rufisque Ouest;-17,287987;14,732287;320
1392;DAKAR NEW BSC;D-DKR121;D-DKR121_1;608030010211211;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;120
1393;DAKAR NEW BSC;D-DKR121;D-DKR121_2;608030010211212;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;220
1394;DAKAR NEW BSC;D-DKR121;D-DKR121_3;608030010211213;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;320
1395;DAKAR NEW BSC;D-DKR121;D-DKR121_4;608030010211214;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;120
1396;DAKAR NEW BSC;D-DKR121;D-DKR121_5;608030010211215;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;220
1397;DAKAR NEW BSC;D-DKR121;D-DKR121_6;608030010211216;Rufisque peage;Dakar;GSM;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;320
1398;RNC_2;W-DKR121;W-DKR121-1;608030300211211;Rufisque peage;Dakar;WCDMA;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;120
1399;RNC_2;W-DKR121;W-DKR121-2;608030300211212;Rufisque peage;Dakar;WCDMA;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;220
1400;RNC_2;W-DKR121;W-DKR121-3;608030300211213;Rufisque peage;Dakar;WCDMA;1121;Rufisque;Rufisque  Est;-17,254446;14,72544;320
1401;DAKAR NEW BSC;D-DKR122;D-DKR122_1;608030010211221;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;110
1402;DAKAR NEW BSC;D-DKR122;D-DKR122_2;608030010211222;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;240
1403;DAKAR NEW BSC;D-DKR122;D-DKR122_3;608030010211223;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;290
1404;DAKAR NEW BSC;D-DKR122;D-DKR122_4;608030010211224;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;110
1405;DAKAR NEW BSC;D-DKR122;D-DKR122_5;608030010211225;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;240
1406;DAKAR NEW BSC;D-DKR122;D-DKR122_6;608030010211226;Bargny;Dakar;GSM;1122;Rufisque;Yene;-17,230586;14,692028;290
1407;RNC_2;W-DKR122;W-DKR122-1;608030300211221;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;110
1408;RNC_2;W-DKR122;W-DKR122-2;608030300211222;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;240
1409;RNC_2;W-DKR122;W-DKR122-3;608030300211223;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;290
1410;RNC_2;W-DKR122;W-DKR122-4;608030300211224;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;110
1411;RNC_2;W-DKR122;W-DKR122-5;608030300211225;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;240
1412;RNC_2;W-DKR122;W-DKR122-6;608030300211226;Bargny;Dakar;WCDMA;1122;Rufisque;Yene;-17,230586;14,692028;290
1413;DAKAR BSC;D-DKR123;D-DKR123_1;608030010411231;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;0
1414;DAKAR BSC;D-DKR123;D-DKR123_2;608030010411232;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;120
1415;DAKAR BSC;D-DKR123;D-DKR123_3;608030010411233;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;260
1416;DAKAR BSC;D-DKR123;D-DKR123_4;608030010411234;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;0
1417;DAKAR BSC;D-DKR123;D-DKR123_5;608030010411235;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;120
1418;DAKAR BSC;D-DKR123;D-DKR123_6;608030010411236;Libert‚5;Dakar;GSM;1123;Dakar;Sicap Liberte;-17,459829;14,723003;260
1419;RNC_2;W-DKR123;W-DKR123-1;608030300111231;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;0
1420;RNC_2;W-DKR123;W-DKR123-2;608030300111232;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;120
1421;RNC_2;W-DKR123;W-DKR123-3;608030300111233;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;260
1422;RNC_2;W-DKR123;W-DKR123-4;608030300111234;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;0
1423;RNC_2;W-DKR123;W-DKR123-5;608030300111235;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;120
1424;RNC_2;W-DKR123;W-DKR123-6;608030300111236;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;260
1425;RNC_2;W-DKR123;W-DKR123-7;608030300111237;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;0
1426;RNC_2;W-DKR123;W-DKR123-8;608030300111238;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;120
1427;RNC_2;W-DKR123;W-DKR123-9;608030300111239;Libert‚5;Dakar;WCDMA;1123;Dakar;Sicap Liberte;-17,459829;14,723003;260
